Nom_arrond,Invent,No_Civiq,Rue,Rue_De,Rue_a,Nom_parc,Sigle,Injections,x,y,longitude,latitude
Rosemont - La Petite-Patrie,R,4967,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPESU,2015,299287.97800000000,5045216.50000000000,-73.5705896426282,45.5468404230632
Rosemont - La Petite-Patrie,R,4973,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299278.44500000001,5045220.50000000000,-73.5707117719114,45.5468763409741
Rosemont - La Petite-Patrie,R,4991,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299269.38199999998,5045224.50000000000,-73.5708278822977,45.5469122624863
Rosemont - La Petite-Patrie,R,4997,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299257.74400000001,5045229.00000000000,-73.5709769752378,45.5469526625726
Rosemont - La Petite-Patrie,R,5003,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299241.60399999999,5045236.00000000000,-73.5711837517043,45.547015522436
Rosemont - La Petite-Patrie,R,5121,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299169.14700000000,5045267.00000000000,-73.5721120302115,45.5472938893994
Rosemont - La Petite-Patrie,R,5145,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299148.59100000001,5045275.71300000050,-73.572375382896,45.5473721255648
Rosemont - La Petite-Patrie,R,5153,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299141.42900000000,5045279.00000000000,-73.5724671417582,45.5474016450027
Rosemont - La Petite-Patrie,R,5161,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299132.59800000000,5045283.00000000000,-73.5725802832081,45.5474375666138
Rosemont - La Petite-Patrie,R,5181,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299121.77899999998,5045287.50000000000,-73.5727188901662,45.5474779710849
Rosemont - La Petite-Patrie,R,5185,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299112.18800000002,5045291.50000000000,-73.5728417649683,45.5475138862401
Rosemont - La Petite-Patrie,R,5221,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299072.07100000000,5045309.00000000000,-73.5733557333768,45.5476710286506
Rosemont - La Petite-Patrie,R,5241,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299061.13600000000,5045313.50000000000,-73.5734958270375,45.5477114312226
Rosemont - La Petite-Patrie,R,5247,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299050.96000000002,5045318.00000000000,-73.5736262006256,45.5477518398877
Rosemont - La Petite-Patrie,R,5257,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299042.07100000000,5045322.00000000000,-73.5737400863032,45.5477877598683
Rosemont - La Petite-Patrie,R,5261,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299032.83199999999,5045326.00000000000,-73.573858454471,45.547823676837
Rosemont - La Petite-Patrie,R,5275,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299020.55099999998,5045331.00000000000,-73.5740157926063,45.5478685667994
Rosemont - La Petite-Patrie,R,5283,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPESU,2015,299013.53300000000,5045334.00000000000,-73.5741057055727,45.5478955035853
Rosemont - La Petite-Patrie,R,5301,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPESU,2015,299001.03100000002,5045339.50000000000,-73.5742658803163,45.5479448905421
Rosemont - La Petite-Patrie,R,5435,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298887.34499999997,5045390.00000000000,-73.5757224360797,45.5483983514557
Rosemont - La Petite-Patrie,R,5467,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298875.01000000001,5045395.50000000000,-73.5758804749223,45.5484477375601
Rosemont - La Petite-Patrie,R,5477,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298864.36800000002,5045400.00000000000,-73.5760168199108,45.548488139525
Rosemont - La Petite-Patrie,R,5491,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298853.36200000002,5045404.50000000000,-73.5761578267913,45.5485285382191
Rosemont - La Petite-Patrie,R,5503,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298837.33899999998,5045411.50000000000,-73.5763631163962,45.5485913896813
Rosemont - La Petite-Patrie,R,5523,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298820.89199999999,5045418.50000000000,-73.5765738365789,45.548654237134
Rosemont - La Petite-Patrie,R,5537,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298800.51500000001,5045427.00000000000,-73.5768349067471,45.5487305478798
Rosemont - La Petite-Patrie,R,5549,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298793.44000000000,5045430.00000000000,-73.5769255524259,45.5487574819495
Rosemont - La Petite-Patrie,R,5561,6e Avenue,MASSON RUE,DANDURAND RUE,,FRPEMS,2015,298778.26299999998,5045436.50000000000,-73.5771200029065,45.5488158401686
Rosemont - La Petite-Patrie,R,6341,6e Avenue,5E AVENUE,BEAUBIEN E RUE,,FRPE,2015,297925.31199999998,5045805.00000000000,-73.5880488572219,45.5521238332876
Rosemont - La Petite-Patrie,R,6341,6e Avenue,5E AVENUE,BEAUBIEN E RUE,,FRAM,2015,297916.90500000003,5045808.50000000000,-73.5881565805625,45.5521552444417
Rosemont - La Petite-Patrie,R,6341,6e Avenue,5E AVENUE,BEAUBIEN E RUE,,FRPE,2015,297908.30900000001,5045812.50000000000,-73.5882667317185,45.5521911527946
Rosemont - La Petite-Patrie,R,6341,6e Avenue,5E AVENUE,BEAUBIEN E RUE,,FRPE,2015,297891.11400000000,5045819.50000000000,-73.5884870587534,45.5522539708094
Rosemont - La Petite-Patrie,R,,6e Avenue,PARADIS RUE,QUÉVILLON RUE,,FRPE,2015,297462.97899999999,5046004.50000000000,-73.5939732579411,45.5539142844301
Rosemont - La Petite-Patrie,R,,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRAMMA,2015,299196.92599999998,5045255.50000000000,-73.5717561445453,45.5471906323568
Rosemont - La Petite-Patrie,R,4820,6e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299431.34999999998,5045144.00000000000,-73.5687527569188,45.5461891621549
Rosemont - La Petite-Patrie,R,4850,6e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPESU,2015,299407.51799999998,5045154.51099999990,-73.5690580731996,45.5462835597741
Rosemont - La Petite-Patrie,R,4850,6e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPESU,2015,299400.26500000001,5045157.51200000010,-73.5691509907802,45.5463105076492
Rosemont - La Petite-Patrie,R,4860,6e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRNINT,2015,299390.72399999999,5045161.36000000030,-73.5692732187721,45.5463450592907
Rosemont - La Petite-Patrie,R,4866,6e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299382.60200000001,5045164.73799999990,-73.5693772694668,45.5463753926121
Rosemont - La Petite-Patrie,R,4874,6e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPEPA,2015,299363.48800000001,5045173.03799999970,-73.569622142672,45.5464499300354
Rosemont - La Petite-Patrie,R,4960,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299303.06500000000,5045199.00000000000,-73.5703962347381,45.5466830710918
Rosemont - La Petite-Patrie,R,4968,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299292.53899999999,5045203.50000000000,-73.5705310859895,45.546723480537
Rosemont - La Petite-Patrie,R,4972,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299283.47499999998,5045207.00000000000,-73.5706472031167,45.5467549030491
Rosemont - La Petite-Patrie,R,4990,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299264.41100000002,5045215.50000000000,-73.5708914415837,45.5468312378113
Rosemont - La Petite-Patrie,R,5000,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299255.34700000001,5045219.00000000000,-73.5710075591332,45.5468626599562
Rosemont - La Petite-Patrie,R,5010,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299237.51000000001,5045226.50000000000,-73.5712360736122,45.5469300053921
Rosemont - La Petite-Patrie,R,5010,6e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299247.51000000001,5045222.50000000000,-73.5711079632487,45.5468940917652
Rosemont - La Petite-Patrie,R,5130,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299161.89600000001,5045259.50000000000,-73.5722048043236,45.5472263430939
Rosemont - La Petite-Patrie,R,5146,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEPA,2015,299147.97800000000,5045265.50000000000,-73.5723831153912,45.5472802204116
Rosemont - La Petite-Patrie,R,5152,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEPA,2015,299139.53100000002,5045269.00000000000,-73.572491333032,45.5473116460512
Rosemont - La Petite-Patrie,R,5158,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299130.31699999998,5045273.00000000000,-73.5726093792416,45.5473475645215
Rosemont - La Petite-Patrie,R,5168,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299123.00699999998,5045276.00000000000,-73.5727030302335,45.5473745000379
Rosemont - La Petite-Patrie,R,5186,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299111.89600000001,5045281.00000000000,-73.5728453824652,45.5474194011524
Rosemont - La Petite-Patrie,R,5192,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPESU,2015,299102.47999999998,5045285.00000000000,-73.5729660160621,45.5474553176035
Rosemont - La Petite-Patrie,R,5198,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299093.65000000002,5045289.00000000000,-73.5730791451302,45.5474912387281
Rosemont - La Petite-Patrie,R,5204,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299087.38000000000,5045291.71100000010,-73.5731594743148,45.5475155818652
Rosemont - La Petite-Patrie,R,5220,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299073.12900000002,5045297.53400000000,-73.5733420497482,45.5475678622426
Rosemont - La Petite-Patrie,R,5228,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299059.96600000001,5045303.50000000000,-73.5735106935572,45.547621438059
Rosemont - La Petite-Patrie,R,5240,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299048.15299999999,5045308.50000000000,-73.5736620373328,45.5476663323675
Rosemont - La Petite-Patrie,R,5256,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRAMMA,2015,299030.55099999998,5045316.00000000000,-73.5738875486627,45.5477336744264
Rosemont - La Petite-Patrie,R,5302,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,298993.76799999998,5045332.00000000000,-73.5743588065969,45.547877342396
Rosemont - La Petite-Patrie,R,6370,6e Avenue,5E AVENUE,BEAUBIEN E RUE,,FRPE,2015,297948.12099999998,5045781.50000000000,-73.5877563979212,45.551912597037
Rosemont - La Petite-Patrie,R,6430,6e Avenue,5E AVENUE,BEAUBIEN E RUE,,FRPE,2015,297907.54399999999,5045799.50000000000,-73.5882763464668,45.5520741667791
Rosemont - La Petite-Patrie,R,,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299179.03000000003,5045252.00000000000,-73.5719852904936,45.5471589939279
Rosemont - La Petite-Patrie,R,,6e Avenue,DELFOSSE RUE,BÉLANGER RUE,,FRAM,2015,297340.96000000002,5046042.00000000000,-73.5955366583984,45.5542504257491
Rosemont - La Petite-Patrie,R,,6e Avenue,LAURIER E AVENU,MASSON RUE,,FRAMMA,2015,299193.76799999998,5045246.00000000000,-73.5717964788277,45.5471051225881
Rosemont - La Petite-Patrie,R,,6e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299454.03999999998,5045134.50000000000,-73.5684620775074,45.5461038522914
Rosemont - La Petite-Patrie,R,4801,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299490.86200000002,5045202.50000000000,-73.5679912611584,45.5467160220855
Rosemont - La Petite-Patrie,R,4849,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299448.43800000002,5045221.50000000000,-73.5685347697689,45.546886666164
Rosemont - La Petite-Patrie,R,4859,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299439.95199999999,5045225.50000000000,-73.5686434894437,45.5469225943301
Rosemont - La Petite-Patrie,R,4869,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299428.87500000000,5045229.50000000000,-73.5687853909121,45.5469585024173
Rosemont - La Petite-Patrie,R,4879,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299404.83399999997,5045240.00000000000,-73.5690933878567,45.5470527993332
Rosemont - La Petite-Patrie,R,4971,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299323.04700000002,5045275.50000000000,-73.5701411925221,45.5473716025747
Rosemont - La Petite-Patrie,R,4993,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPEMS,2015,299306.09899999999,5045282.50000000000,-73.5703583173388,45.5474344575731
Rosemont - La Petite-Patrie,R,5007,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299300.53800000000,5045285.00000000000,-73.5704295630068,45.5474569095704
Rosemont - La Petite-Patrie,R,5013,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299287.10399999999,5045290.00000000000,-73.5706016634372,45.5475017951354
Rosemont - La Petite-Patrie,R,5019,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299277.79399999999,5045294.00000000000,-73.5707209382809,45.5475377147966
Rosemont - La Petite-Patrie,R,5035,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPEMS,2015,299253.87000000000,5045304.50000000000,-73.5710274432409,45.5476320074122
Rosemont - La Petite-Patrie,R,5035,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPEMS,2015,299266.71600000001,5045299.00000000000,-73.5708628667303,45.5475826186426
Rosemont - La Petite-Patrie,R,5111,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299197.65700000001,5045329.00000000000,-73.5717476243482,45.547852017169
Rosemont - La Petite-Patrie,R,5135,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299174.67700000003,5045339.00000000000,-73.5720420374308,45.5479418154714
Rosemont - La Petite-Patrie,R,5153,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299154.17099999997,5045347.50000000000,-73.5723047502505,45.5480181355438
Rosemont - La Petite-Patrie,R,5175,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299133.19400000002,5045356.00000000000,-73.5725734957657,45.5480944511786
Rosemont - La Petite-Patrie,R,5181,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299124.35499999998,5045360.50000000000,-73.5726867469266,45.5481348717898
Rosemont - La Petite-Patrie,R,5205,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPESU,2015,299099.53100000002,5045370.50000000000,-73.5730047787026,45.5482246525757
Rosemont - La Petite-Patrie,R,5227,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299079.81599999999,5045380.00000000000,-73.5732573756434,45.5483099752768
Rosemont - La Petite-Patrie,R,5247,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299056.82900000003,5045389.50000000000,-73.5735518772967,45.5483952704447
Rosemont - La Petite-Patrie,R,5437,7e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298920.59700000001,5045447.50000000000,-73.575297274183,45.5489160380877
Rosemont - La Petite-Patrie,R,5469,7e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298877.93599999999,5045465.50000000000,-73.5758438492203,45.5490776469469
Rosemont - La Petite-Patrie,R,5477,7e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298868.03600000002,5045470.00000000000,-73.5759706929168,45.5491180552702
Rosemont - La Petite-Patrie,R,,7e Avenue,MONT-ROYAL E AVENU DU,CLAUDE-JODOIN RUE,,FRPESU,2015,299596.71000000002,5045159.51999999960,-73.5666352670122,45.5463300715298
Rosemont - La Petite-Patrie,R,4830,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299458.92599999998,5045204.00000000000,-73.5684002643284,45.5467292754612
Rosemont - La Petite-Patrie,R,4840,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299450.32299999997,5045208.00000000000,-73.5685104819701,45.5467652028579
Rosemont - La Petite-Patrie,R,4858,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299440.77700000000,5045212.00000000000,-73.5686327762529,45.5468011228931
Rosemont - La Petite-Patrie,R,4872,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRAM,2015,299423.45299999998,5045219.50000000000,-73.5688547179256,45.546868477042
Rosemont - La Petite-Patrie,R,4884,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299413.31800000003,5045224.50000000000,-73.5689845666822,45.5469133905073
Rosemont - La Petite-Patrie,R,4898,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299390.69099999999,5045233.50000000000,-73.5692744387194,45.5469942003385
Rosemont - La Petite-Patrie,R,4904,7e Avenue,GILFORD RUE,SAINT-JOSEPH E BOULE,,FRPE,2015,299381.85399999999,5045237.50000000000,-73.5693876541608,45.5470301250693
Rosemont - La Petite-Patrie,R,4980,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299304.78000000003,5045270.00000000000,-73.5703750689039,45.5473219677516
Rosemont - La Petite-Patrie,R,5000,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299287.69199999998,5045277.50000000000,-73.5705939923455,45.5473893203747
Rosemont - La Petite-Patrie,R,5012,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPE,2015,299274.96500000003,5045283.00000000000,-73.5707570440697,45.5474387104778
Rosemont - La Petite-Patrie,R,5012,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPEMS,2015,299256.46299999999,5045291.00000000000,-73.5709940826572,45.5475105502908
Rosemont - La Petite-Patrie,R,5012,7e Avenue,SAINT-JOSEPH E BOULE,LAURIER E AVENU,,FRPEMS,2015,299246.91700000002,5045295.00000000000,-73.5711163801354,45.5475464676605
Rosemont - La Petite-Patrie,R,5132,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299180.33299999998,5045324.00000000000,-73.571969430331,45.5478068858461
Rosemont - La Petite-Patrie,R,5140,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299163.24500000000,5045331.50000000000,-73.572188357556,45.5478742354057
Rosemont - La Petite-Patrie,R,5170,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299137.43699999998,5045343.50000000000,-73.5725190120367,45.5479820062893
Rosemont - La Petite-Patrie,R,5190,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299107.38600000000,5045355.00000000000,-73.5729040010514,45.5480852423712
Rosemont - La Petite-Patrie,R,5200,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299099.25400000002,5045359.00000000000,-73.57300819222,45.5481211692659
Rosemont - La Petite-Patrie,R,5216,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299081.93099999998,5045366.50000000000,-73.5732301314976,45.5481885149002
Rosemont - La Petite-Patrie,R,5234,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299069.90999999997,5045372.00000000000,-73.5733841462403,45.5482379070395
Rosemont - La Petite-Patrie,R,5240,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299056.94600000000,5045377.50000000000,-73.5735502380704,45.5482872911955
Rosemont - La Petite-Patrie,R,5254,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299043.27600000001,5045383.50000000000,-73.5737253776856,45.54834116845
Rosemont - La Petite-Patrie,R,5266,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299029.01699999999,5045389.00000000000,-73.5739080549618,45.5483905413797
Rosemont - La Petite-Patrie,R,5282,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299019.11700000003,5045393.00000000000,-73.5740348898214,45.5484264526837
Rosemont - La Petite-Patrie,R,5444,7e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298905.63000000000,5045441.00000000000,-73.5754888774801,45.5488574223068
Rosemont - La Petite-Patrie,R,5476,7e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298878.40700000001,5045453.00000000000,-73.5758376658698,45.5489651715815
Rosemont - La Petite-Patrie,R,5488,7e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298863.32199999999,5045458.50000000000,-73.5760309255703,45.5490145340852
Rosemont - La Petite-Patrie,R,,7e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299207.32000000001,5045312.50000000000,-73.5716236845725,45.5477036220113
Rosemont - La Petite-Patrie,R,5115,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299224.83899999998,5045389.50000000000,-73.5714002016645,45.5483966355695
Rosemont - La Petite-Patrie,R,5127,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRAM,2015,299215.03100000002,5045394.00000000000,-73.5715258624213,45.5484370495724
Rosemont - La Petite-Patrie,R,5131,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299201.64299999998,5045399.50000000000,-73.5716973833192,45.5484864330212
Rosemont - La Petite-Patrie,R,5137,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299193.54900000000,5045403.00000000000,-73.5718010820731,45.5485178621441
Rosemont - La Petite-Patrie,R,5155,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPESU,2015,299165.02100000001,5045415.50000000000,-73.5721665800695,45.5486301113091
Rosemont - La Petite-Patrie,R,5175,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299158.87699999998,5045418.00000000000,-73.5722452943834,45.5486525574507
Rosemont - La Petite-Patrie,R,5191,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPESU,2015,299148.67800000001,5045422.50000000000,-73.5723759638124,45.5486929673489
Rosemont - La Petite-Patrie,R,5207,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299131.25000000000,5045430.00000000000,-73.5725992493136,45.5487603133492
Rosemont - La Petite-Patrie,R,5221,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299120.49500000000,5045434.50000000000,-73.5727370398944,45.5488007183077
Rosemont - La Petite-Patrie,R,5233,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299106.46299999999,5045440.50000000000,-73.5729168164398,45.5488545938445
Rosemont - La Petite-Patrie,R,5237,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299095.85999999999,5045445.00000000000,-73.5730526608227,45.5488949996639
Rosemont - La Petite-Patrie,R,5473,8e Avenue,MASSON RUE,DANDURAND RUE,,FRPE,2015,298932.06099999999,5045515.00000000000,-73.5751512647462,45.5495235233556
Rosemont - La Petite-Patrie,R,5995,8e Avenue,ROSEMONT BOULE,BELLECHASSE RUE DE,,FRPE,2015,298263.37500000000,5045796.50000000000,-73.5837189430996,45.5520506025882
Rosemont - La Petite-Patrie,R,6467,8e Avenue,BELLECHASSE RUE DE,BEAUBIEN E RUE,,FRPE,2015,297981.22899999999,5045917.00000000000,-73.5873342515211,45.5531321972704
Rosemont - La Petite-Patrie,R,5100,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299240.76000000001,5045371.50000000000,-73.5711960996249,45.5482347924995
Rosemont - La Petite-Patrie,R,5110,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299227.96600000001,5045377.00000000000,-73.5713600123768,45.548284181198
Rosemont - La Petite-Patrie,R,5118,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299213.00199999998,5045383.50000000000,-73.5715517276247,45.5483425506088
Rosemont - La Petite-Patrie,R,5130,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299199.62500000000,5045389.00000000000,-73.5717231073825,45.5483919341082
Rosemont - La Petite-Patrie,R,5142,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299186.95500000002,5045394.50000000000,-73.5718854330035,45.548441323048
Rosemont - La Petite-Patrie,R,5162,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299154.78399999999,5045408.50000000000,-73.5722976033899,45.5485670399533
Rosemont - La Petite-Patrie,R,5180,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299143.90000000002,5045413.00000000000,-73.5724370453701,45.5486074442299
Rosemont - La Petite-Patrie,R,5188,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299133.91200000001,5045417.50000000000,-73.5725650125782,45.5486478556257
Rosemont - La Petite-Patrie,R,5216,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299116.92300000001,5045424.50000000000,-73.572782670089,45.5487107056638
Rosemont - La Petite-Patrie,R,5220,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299108.02799999999,5045428.50000000000,-73.572896634009,45.5487466264294
Rosemont - La Petite-Patrie,R,5238,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299084.07000000001,5045438.50000000000,-73.5732035787677,45.5488364137267
Rosemont - La Petite-Patrie,R,5252,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPESU,2015,299071.75599999999,5045444.00000000000,-73.5733613476913,45.5488858034854
Rosemont - La Petite-Patrie,R,5258,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299064.02399999998,5045447.50000000000,-73.5734604119897,45.548917234076
Rosemont - La Petite-Patrie,R,5270,8e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299054.16100000002,5045451.50000000000,-73.5735867738924,45.5489531461784
Rosemont - La Petite-Patrie,R,,8e Avenue,QUÉVILLON RUE,DELFOSSE RUE,,FRPE,2015,297453.47899999999,5046124.50000000000,-73.5940967367146,45.5549939846819
Rosemont - La Petite-Patrie,R,5107,9e Avenue,LAURIER E AVENU,MASSON RUE,,FRPEMS,2015,299265.43300000002,5045446.00000000000,-73.5708809601554,45.54890536617
Rosemont - La Petite-Patrie,R,5113,9e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299252.91800000001,5045451.00000000000,-73.5710412957725,45.5489502583607
Rosemont - La Petite-Patrie,R,5125,9e Avenue,LAURIER E AVENU,MASSON RUE,,FRPE,2015,299242.85900000000,5045455.50000000000,-73.5711701720552,45.5489906707512
